indicator_id,indicator_name,category,concept,area_id,area_name,area_group,period,value,unit,source_type,source_name,source_url,retrieved_at,collection_method,notes
life_commerce_mentions,商業機能関連記載数,学校・医療・商業施設など生活機能,学校・医療・商業施設など生活機能,kawamata,川俣町,避難地域12市町村,2023-09-29,3.0,件,行政資料,復興庁 福島12市町村における公共インフラ復旧の工程表,https://www.reconstruction.go.jp/files/user/topics/20230929_03kawamata.pdf,2026-08-03T07:42:55.764296+00:00,B,川俣町 令和５年９月29日更新のPDF本文から関連語を機械抽出。 工程表内の商業・買物・店舗等の関連語を数えた参考値。店舗数そのものではありません。
industry_mentions,産業・農林水産関連記載数,地域経済・産業,地域経済・産業,kawamata,川俣町,避難地域12市町村,2023-09-29,7.0,件,行政資料,復興庁 福島12市町村における公共インフラ復旧の工程表,https://www.reconstruction.go.jp/files/user/topics/20230929_03kawamata.pdf,2026-08-03T07:42:55.764296+00:00,B,川俣町 令和５年９月29日更新のPDF本文から関連語を機械抽出。 工程表内の農地・農業・営農・漁港・産業等の関連語を数えた参考値。事業所数そのものではありません。
infra_completion_mentions,公共インフラ工程表 完了記載数,公共インフラ・復旧工事進捗,公共インフラ・復旧工事進捗,hirono,広野町,避難地域12市町村 / 双葉郡8町村,2023-09-29,18.0,件,行政資料,復興庁 福島12市町村における公共インフラ復旧の工程表,https://www.reconstruction.go.jp/files/user/topics/20230929_04hirono.pdf,2026-08-03T07:42:55.764296+00:00,B,広野町 令和５年９月29日更新のPDF本文から関連語を機械抽出。 工程表内で「完了」と読める記載を数えた参考値。事業数そのものではありません。
infra_future_mentions,公共インフラ工程表 予定・着手記載数,公共インフラ・復旧工事進捗,公共インフラ・復旧工事進捗,hirono,広野町,避難地域12市町村 / 双葉郡8町村,2023-09-29,0.0,件,行政資料,復興庁 福島12市町村における公共インフラ復旧の工程表,https://www.reconstruction.go.jp/files/user/topics/20230929_04hirono.pdf,2026-08-03T07:42:55.764296+00:00,B,広野町 令和５年９月29日更新のPDF本文から関連語を機械抽出。 工程表内で予定・工事中・着手・発注等と読める記載を数えた参考値。事業数そのものではありません。
life_medical_mentions,医療機能関連記載数,学校・医療・商業施設など生活機能,学校・医療・商業施設など生活機能,hirono,広野町,避難地域12市町村 / 双葉郡8町村,2023-09-29,1.0,件,行政資料,復興庁 福島12市町村における公共インフラ復旧の工程表,https://www.reconstruction.go.jp/files/user/topics/20230929_04hirono.pdf,2026-08-03T07:42:55.764296+00:00,B,広野町 令和５年９月29日更新のPDF本文から関連語を機械抽出。 工程表内の医療施設・医療機関・診療等の関連語を数えた参考値。施設数そのものではありません。
life_school_mentions,学校機能関連記載数,学校・医療・商業施設など生活機能,学校・医療・商業施設など生活機能,hirono,広野町,避難地域12市町村 / 双葉郡8町村,2023-09-29,6.0,件,行政資料,復興庁 福島12市町村における公共インフラ復旧の工程表,https://www.reconstruction.go.jp/files/user/topics/20230929_04hirono.pdf,2026-08-03T07:42:55.764296+00:00,B,広野町 令和５年９月29日更新のPDF本文から関連語を機械抽出。 工程表内の学校施設・学校等の関連語を数えた参考値。学校数そのものではありません。
life_commerce_mentions,商業機能関連記載数,学校・医療・商業施設など生活機能,学校・医療・商業施設など生活機能,hirono,広野町,避難地域12市町村 / 双葉郡8町村,2023-09-29,0.0,件,行政資料,復興庁 福島12市町村における公共インフラ復旧の工程表,https://www.reconstruction.go.jp/files/user/topics/20230929_04hirono.pdf,2026-08-03T07:42:55.764296+00:00,B,広野町 令和５年９月29日更新のPDF本文から関連語を機械抽出。 工程表内の商業・買物・店舗等の関連語を数えた参考値。店舗数そのものではありません。
industry_mentions,産業・農林水産関連記載数,地域経済・産業,地域経済・産業,hirono,広野町,避難地域12市町村 / 双葉郡8町村,2023-09-29,5.0,件,行政資料,復興庁 福島12市町村における公共インフラ復旧の工程表,https://www.reconstruction.go.jp/files/user/topics/20230929_04hirono.pdf,2026-08-03T07:42:55.764296+00:00,B,広野町 令和５年９月29日更新のPDF本文から関連語を機械抽出。 工程表内の農地・農業・営農・漁港・産業等の関連語を数えた参考値。事業所数そのものではありません。
infra_completion_mentions,公共インフラ工程表 完了記載数,公共インフラ・復旧工事進捗,公共インフラ・復旧工事進捗,naraha,楢葉町,避難地域12市町村 / 双葉郡8町村,2023-09-29,80.0,件,行政資料,復興庁 福島12市町村における公共インフラ復旧の工程表,https://www.reconstruction.go.jp/files/user/topics/20230929_05naraha.pdf,2026-08-03T07:42:55.764296+00:00,B,楢葉町 令和５年９月29日更新のPDF本文から関連語を機械抽出。 工程表内で「完了」と読める記載を数えた参考値。事業数そのものではありません。
infra_future_mentions,公共インフラ工程表 予定・着手記載数,公共インフラ・復旧工事進捗,公共インフラ・復旧工事進捗,naraha,楢葉町,避難地域12市町村 / 双葉郡8町村,2023-09-29,3.0,件,行政資料,復興庁 福島12市町村における公共インフラ復旧の工程表,https://www.reconstruction.go.jp/files/user/topics/20230929_05naraha.pdf,2026-08-03T07:42:55.764296+00:00,B,楢葉町 令和５年９月29日更新のPDF本文から関連語を機械抽出。 工程表内で予定・工事中・着手・発注等と読める記載を数えた参考値。事業数そのものではありません。
life_medical_mentions,医療機能関連記載数,学校・医療・商業施設など生活機能,学校・医療・商業施設など生活機能,naraha,楢葉町,避難地域12市町村 / 双葉郡8町村,2023-09-29,1.0,件,行政資料,復興庁 福島12市町村における公共インフラ復旧の工程表,https://www.reconstruction.go.jp/files/user/topics/20230929_05naraha.pdf,2026-08-03T07:42:55.764296+00:00,B,楢葉町 令和５年９月29日更新のPDF本文から関連語を機械抽出。 工程表内の医療施設・医療機関・診療等の関連語を数えた参考値。施設数そのものではありません。
life_school_mentions,学校機能関連記載数,学校・医療・商業施設など生活機能,学校・医療・商業施設など生活機能,naraha,楢葉町,避難地域12市町村 / 双葉郡8町村,2023-09-29,20.0,件,行政資料,復興庁 福島12市町村における公共インフラ復旧の工程表,https://www.reconstruction.go.jp/files/user/topics/20230929_05naraha.pdf,2026-08-03T07:42:55.764296+00:00,B,楢葉町 令和５年９月29日更新のPDF本文から関連語を機械抽出。 工程表内の学校施設・学校等の関連語を数えた参考値。学校数そのものではありません。
life_commerce_mentions,商業機能関連記載数,学校・医療・商業施設など生活機能,学校・医療・商業施設など生活機能,naraha,楢葉町,避難地域12市町村 / 双葉郡8町村,2023-09-29,1.0,件,行政資料,復興庁 福島12市町村における公共インフラ復旧の工程表,https://www.reconstruction.go.jp/files/user/topics/20230929_05naraha.pdf,2026-08-03T07:42:55.764296+00:00,B,楢葉町 令和５年９月29日更新のPDF本文から関連語を機械抽出。 工程表内の商業・買物・店舗等の関連語を数えた参考値。店舗数そのものではありません。
industry_mentions,産業・農林水産関連記載数,地域経済・産業,地域経済・産業,naraha,楢葉町,避難地域12市町村 / 双葉郡8町村,2023-09-29,15.0,件,行政資料,復興庁 福島12市町村における公共インフラ復旧の工程表,https://www.reconstruction.go.jp/files/user/topics/20230929_05naraha.pdf,2026-08-03T07:42:55.764296+00:00,B,楢葉町 令和５年９月29日更新のPDF本文から関連語を機械抽出。 工程表内の農地・農業・営農・漁港・産業等の関連語を数えた参考値。事業所数そのものではありません。
infra_completion_mentions,公共インフラ工程表 完了記載数,公共インフラ・復旧工事進捗,公共インフラ・復旧工事進捗,tomioka,富岡町,避難地域12市町村 / 双葉郡8町村,2023-09-29,33.0,件,行政資料,復興庁 福島12市町村における公共インフラ復旧の工程表,https://www.reconstruction.go.jp/files/user/topics/20230929_06tomioka.pdf,2026-08-03T07:42:55.764296+00:00,B,富岡町 令和５年９月29日更新のPDF本文から関連語を機械抽出。 工程表内で「完了」と読める記載を数えた参考値。事業数そのものではありません。
infra_future_mentions,公共インフラ工程表 予定・着手記載数,公共インフラ・復旧工事進捗,公共インフラ・復旧工事進捗,tomioka,富岡町,避難地域12市町村 / 双葉郡8町村,2023-09-29,25.0,件,行政資料,復興庁 福島12市町村における公共インフラ復旧の工程表,https://www.reconstruction.go.jp/files/user/topics/20230929_06tomioka.pdf,2026-08-03T07:42:55.764296+00:00,B,富岡町 令和５年９月29日更新のPDF本文から関連語を機械抽出。 工程表内で予定・工事中・着手・発注等と読める記載を数えた参考値。事業数そのものではありません。
life_medical_mentions,医療機能関連記載数,学校・医療・商業施設など生活機能,学校・医療・商業施設など生活機能,tomioka,富岡町,避難地域12市町村 / 双葉郡8町村,2023-09-29,1.0,件,行政資料,復興庁 福島12市町村における公共インフラ復旧の工程表,https://www.reconstruction.go.jp/files/user/topics/20230929_06tomioka.pdf,2026-08-03T07:42:55.764296+00:00,B,富岡町 令和５年９月29日更新のPDF本文から関連語を機械抽出。 工程表内の医療施設・医療機関・診療等の関連語を数えた参考値。施設数そのものではありません。
life_school_mentions,学校機能関連記載数,学校・医療・商業施設など生活機能,学校・医療・商業施設など生活機能,tomioka,富岡町,避難地域12市町村 / 双葉郡8町村,2023-09-29,21.0,件,行政資料,復興庁 福島12市町村における公共インフラ復旧の工程表,https://www.reconstruction.go.jp/files/user/topics/20230929_06tomioka.pdf,2026-08-03T07:42:55.764296+00:00,B,富岡町 令和５年９月29日更新のPDF本文から関連語を機械抽出。 工程表内の学校施設・学校等の関連語を数えた参考値。学校数そのものではありません。
life_commerce_mentions,商業機能関連記載数,学校・医療・商業施設など生活機能,学校・医療・商業施設など生活機能,tomioka,富岡町,避難地域12市町村 / 双葉郡8町村,2023-09-29,1.0,件,行政資料,復興庁 福島12市町村における公共インフラ復旧の工程表,https://www.reconstruction.go.jp/files/user/topics/20230929_06tomioka.pdf,2026-08-03T07:42:55.764296+00:00,B,富岡町 令和５年９月29日更新のPDF本文から関連語を機械抽出。 工程表内の商業・買物・店舗等の関連語を数えた参考値。店舗数そのものではありません。
industry_mentions,産業・農林水産関連記載数,地域経済・産業,地域経済・産業,tomioka,富岡町,避難地域12市町村 / 双葉郡8町村,2023-09-29,15.0,件,行政資料,復興庁 福島12市町村における公共インフラ復旧の工程表,https://www.reconstruction.go.jp/files/user/topics/20230929_06tomioka.pdf,2026-08-03T07:42:55.764296+00:00,B,富岡町 令和５年９月29日更新のPDF本文から関連語を機械抽出。 工程表内の農地・農業・営農・漁港・産業等の関連語を数えた参考値。事業所数そのものではありません。
infra_completion_mentions,公共インフラ工程表 完了記載数,公共インフラ・復旧工事進捗,公共インフラ・復旧工事進捗,kawauchi,川内村,避難地域12市町村 / 双葉郡8町村,2023-09-29,15.0,件,行政資料,復興庁 福島12市町村における公共インフラ復旧の工程表,https://www.reconstruction.go.jp/files/user/topics/20230929_07kawauti.pdf,2026-08-03T07:42:55.764296+00:00,B,川内村 令和５年９月29日更新のPDF本文から関連語を機械抽出。 工程表内で「完了」と読める記載を数えた参考値。事業数そのものではありません。
infra_future_mentions,公共インフラ工程表 予定・着手記載数,公共インフラ・復旧工事進捗,公共インフラ・復旧工事進捗,kawauchi,川内村,避難地域12市町村 / 双葉郡8町村,2023-09-29,7.0,件,行政資料,復興庁 福島12市町村における公共インフラ復旧の工程表,https://www.reconstruction.go.jp/files/user/topics/20230929_07kawauti.pdf,2026-08-03T07:42:55.764296+00:00,B,川内村 令和５年９月29日更新のPDF本文から関連語を機械抽出。 工程表内で予定・工事中・着手・発注等と読める記載を数えた参考値。事業数そのものではありません。
life_medical_mentions,医療機能関連記載数,学校・医療・商業施設など生活機能,学校・医療・商業施設など生活機能,kawauchi,川内村,避難地域12市町村 / 双葉郡8町村,2023-09-29,2.0,件,行政資料,復興庁 福島12市町村における公共インフラ復旧の工程表,https://www.reconstruction.go.jp/files/user/topics/20230929_07kawauti.pdf,2026-08-03T07:42:55.764296+00:00,B,川内村 令和５年９月29日更新のPDF本文から関連語を機械抽出。 工程表内の医療施設・医療機関・診療等の関連語を数えた参考値。施設数そのものではありません。
life_school_mentions,学校機能関連記載数,学校・医療・商業施設など生活機能,学校・医療・商業施設など生活機能,kawauchi,川内村,避難地域12市町村 / 双葉郡8町村,2023-09-29,1.0,件,行政資料,復興庁 福島12市町村における公共インフラ復旧の工程表,https://www.reconstruction.go.jp/files/user/topics/20230929_07kawauti.pdf,2026-08-03T07:42:55.764296+00:00,B,川内村 令和５年９月29日更新のPDF本文から関連語を機械抽出。 工程表内の学校施設・学校等の関連語を数えた参考値。学校数そのものではありません。
life_commerce_mentions,商業機能関連記載数,学校・医療・商業施設など生活機能,学校・医療・商業施設など生活機能,kawauchi,川内村,避難地域12市町村 / 双葉郡8町村,2023-09-29,0.0,件,行政資料,復興庁 福島12市町村における公共インフラ復旧の工程表,https://www.reconstruction.go.jp/files/user/topics/20230929_07kawauti.pdf,2026-08-03T07:42:55.764296+00:00,B,川内村 令和５年９月29日更新のPDF本文から関連語を機械抽出。 工程表内の商業・買物・店舗等の関連語を数えた参考値。店舗数そのものではありません。
industry_mentions,産業・農林水産関連記載数,地域経済・産業,地域経済・産業,kawauchi,川内村,避難地域12市町村 / 双葉郡8町村,2023-09-29,4.0,件,行政資料,復興庁 福島12市町村における公共インフラ復旧の工程表,https://www.reconstruction.go.jp/files/user/topics/20230929_07kawauti.pdf,2026-08-03T07:42:55.764296+00:00,B,川内村 令和５年９月29日更新のPDF本文から関連語を機械抽出。 工程表内の農地・農業・営農・漁港・産業等の関連語を数えた参考値。事業所数そのものではありません。
infra_completion_mentions,公共インフラ工程表 完了記載数,公共インフラ・復旧工事進捗,公共インフラ・復旧工事進捗,okuma,大熊町,避難地域12市町村 / 双葉郡8町村,2023-09-29,12.0,件,行政資料,復興庁 福島12市町村における公共インフラ復旧の工程表,https://www.reconstruction.go.jp/files/user/topics/20230929_11ookuma.pdf,2026-08-03T07:42:55.764296+00:00,B,大熊町 令和５年９月29日更新のPDF本文から関連語を機械抽出。 工程表内で「完了」と読める記載を数えた参考値。事業数そのものではありません。
infra_future_mentions,公共インフラ工程表 予定・着手記載数,公共インフラ・復旧工事進捗,公共インフラ・復旧工事進捗,okuma,大熊町,避難地域12市町村 / 双葉郡8町村,2023-09-29,24.0,件,行政資料,復興庁 福島12市町村における公共インフラ復旧の工程表,https://www.reconstruction.go.jp/files/user/topics/20230929_11ookuma.pdf,2026-08-03T07:42:55.764296+00:00,B,大熊町 令和５年９月29日更新のPDF本文から関連語を機械抽出。 工程表内で予定・工事中・着手・発注等と読める記載を数えた参考値。事業数そのものではありません。
life_medical_mentions,医療機能関連記載数,学校・医療・商業施設など生活機能,学校・医療・商業施設など生活機能,okuma,大熊町,避難地域12市町村 / 双葉郡8町村,2023-09-29,2.0,件,行政資料,復興庁 福島12市町村における公共インフラ復旧の工程表,https://www.reconstruction.go.jp/files/user/topics/20230929_11ookuma.pdf,2026-08-03T07:42:55.764296+00:00,B,大熊町 令和５年９月29日更新のPDF本文から関連語を機械抽出。 工程表内の医療施設・医療機関・診療等の関連語を数えた参考値。施設数そのものではありません。
life_school_mentions,学校機能関連記載数,学校・医療・商業施設など生活機能,学校・医療・商業施設など生活機能,okuma,大熊町,避難地域12市町村 / 双葉郡8町村,2023-09-29,7.0,件,行政資料,復興庁 福島12市町村における公共インフラ復旧の工程表,https://www.reconstruction.go.jp/files/user/topics/20230929_11ookuma.pdf,2026-08-03T07:42:55.764296+00:00,B,大熊町 令和５年９月29日更新のPDF本文から関連語を機械抽出。 工程表内の学校施設・学校等の関連語を数えた参考値。学校数そのものではありません。
life_commerce_mentions,商業機能関連記載数,学校・医療・商業施設など生活機能,学校・医療・商業施設など生活機能,okuma,大熊町,避難地域12市町村 / 双葉郡8町村,2023-09-29,3.0,件,行政資料,復興庁 福島12市町村における公共インフラ復旧の工程表,https://www.reconstruction.go.jp/files/user/topics/20230929_11ookuma.pdf,2026-08-03T07:42:55.764296+00:00,B,大熊町 令和５年９月29日更新のPDF本文から関連語を機械抽出。 工程表内の商業・買物・店舗等の関連語を数えた参考値。店舗数そのものではありません。
industry_mentions,産業・農林水産関連記載数,地域経済・産業,地域経済・産業,okuma,大熊町,避難地域12市町村 / 双葉郡8町村,2023-09-29,18.0,件,行政資料,復興庁 福島12市町村における公共インフラ復旧の工程表,https://www.reconstruction.go.jp/files/user/topics/20230929_11ookuma.pdf,2026-08-03T07:42:55.764296+00:00,B,大熊町 令和５年９月29日更新のPDF本文から関連語を機械抽出。 工程表内の農地・農業・営農・漁港・産業等の関連語を数えた参考値。事業所数そのものではありません。
infra_completion_mentions,公共インフラ工程表 完了記載数,公共インフラ・復旧工事進捗,公共インフラ・復旧工事進捗,futaba,双葉町,避難地域12市町村 / 双葉郡8町村,2023-09-29,1.0,件,行政資料,復興庁 福島12市町村における公共インフラ復旧の工程表,https://www.reconstruction.go.jp/files/user/topics/20230929_12futaba.pdf,2026-08-03T07:42:55.764296+00:00,B,双葉町 令和５年９月29日更新のPDF本文から関連語を機械抽出。 工程表内で「完了」と読める記載を数えた参考値。事業数そのものではありません。
infra_future_mentions,公共インフラ工程表 予定・着手記載数,公共インフラ・復旧工事進捗,公共インフラ・復旧工事進捗,futaba,双葉町,避難地域12市町村 / 双葉郡8町村,2023-09-29,4.0,件,行政資料,復興庁 福島12市町村における公共インフラ復旧の工程表,https://www.reconstruction.go.jp/files/user/topics/20230929_12futaba.pdf,2026-08-03T07:42:55.764296+00:00,B,双葉町 令和５年９月29日更新のPDF本文から関連語を機械抽出。 工程表内で予定・工事中・着手・発注等と読める記載を数えた参考値。事業数そのものではありません。
life_medical_mentions,医療機能関連記載数,学校・医療・商業施設など生活機能,学校・医療・商業施設など生活機能,futaba,双葉町,避難地域12市町村 / 双葉郡8町村,2023-09-29,2.0,件,行政資料,復興庁 福島12市町村における公共インフラ復旧の工程表,https://www.reconstruction.go.jp/files/user/topics/20230929_12futaba.pdf,2026-08-03T07:42:55.764296+00:00,B,双葉町 令和５年９月29日更新のPDF本文から関連語を機械抽出。 工程表内の医療施設・医療機関・診療等の関連語を数えた参考値。施設数そのものではありません。
life_school_mentions,学校機能関連記載数,学校・医療・商業施設など生活機能,学校・医療・商業施設など生活機能,futaba,双葉町,避難地域12市町村 / 双葉郡8町村,2023-09-29,9.0,件,行政資料,復興庁 福島12市町村における公共インフラ復旧の工程表,https://www.reconstruction.go.jp/files/user/topics/20230929_12futaba.pdf,2026-08-03T07:42:55.764296+00:00,B,双葉町 令和５年９月29日更新のPDF本文から関連語を機械抽出。 工程表内の学校施設・学校等の関連語を数えた参考値。学校数そのものではありません。
life_commerce_mentions,商業機能関連記載数,学校・医療・商業施設など生活機能,学校・医療・商業施設など生活機能,futaba,双葉町,避難地域12市町村 / 双葉郡8町村,2023-09-29,1.0,件,行政資料,復興庁 福島12市町村における公共インフラ復旧の工程表,https://www.reconstruction.go.jp/files/user/topics/20230929_12futaba.pdf,2026-08-03T07:42:55.764296+00:00,B,双葉町 令和５年９月29日更新のPDF本文から関連語を機械抽出。 工程表内の商業・買物・店舗等の関連語を数えた参考値。店舗数そのものではありません。
industry_mentions,産業・農林水産関連記載数,地域経済・産業,地域経済・産業,futaba,双葉町,避難地域12市町村 / 双葉郡8町村,2023-09-29,1.0,件,行政資料,復興庁 福島12市町村における公共インフラ復旧の工程表,https://www.reconstruction.go.jp/files/user/topics/20230929_12futaba.pdf,2026-08-03T07:42:55.764296+00:00,B,双葉町 令和５年９月29日更新のPDF本文から関連語を機械抽出。 工程表内の農地・農業・営農・漁港・産業等の関連語を数えた参考値。事業所数そのものではありません。
infra_completion_mentions,公共インフラ工程表 完了記載数,公共インフラ・復旧工事進捗,公共インフラ・復旧工事進捗,namie,浪江町,避難地域12市町村 / 双葉郡8町村,2023-09-29,41.0,件,行政資料,復興庁 福島12市町村における公共インフラ復旧の工程表,https://www.reconstruction.go.jp/files/user/topics/20230929_08namie.pdf,2026-08-03T07:42:55.764296+00:00,B,浪江町 令和５年９月29日更新のPDF本文から関連語を機械抽出。 工程表内で「完了」と読める記載を数えた参考値。事業数そのものではありません。
infra_future_mentions,公共インフラ工程表 予定・着手記載数,公共インフラ・復旧工事進捗,公共インフラ・復旧工事進捗,namie,浪江町,避難地域12市町村 / 双葉郡8町村,2023-09-29,12.0,件,行政資料,復興庁 福島12市町村における公共インフラ復旧の工程表,https://www.reconstruction.go.jp/files/user/topics/20230929_08namie.pdf,2026-08-03T07:42:55.764296+00:00,B,浪江町 令和５年９月29日更新のPDF本文から関連語を機械抽出。 工程表内で予定・工事中・着手・発注等と読める記載を数えた参考値。事業数そのものではありません。
life_medical_mentions,医療機能関連記載数,学校・医療・商業施設など生活機能,学校・医療・商業施設など生活機能,namie,浪江町,避難地域12市町村 / 双葉郡8町村,2023-09-29,2.0,件,行政資料,復興庁 福島12市町村における公共インフラ復旧の工程表,https://www.reconstruction.go.jp/files/user/topics/20230929_08namie.pdf,2026-08-03T07:42:55.764296+00:00,B,浪江町 令和５年９月29日更新のPDF本文から関連語を機械抽出。 工程表内の医療施設・医療機関・診療等の関連語を数えた参考値。施設数そのものではありません。
life_school_mentions,学校機能関連記載数,学校・医療・商業施設など生活機能,学校・医療・商業施設など生活機能,namie,浪江町,避難地域12市町村 / 双葉郡8町村,2023-09-29,3.0,件,行政資料,復興庁 福島12市町村における公共インフラ復旧の工程表,https://www.reconstruction.go.jp/files/user/topics/20230929_08namie.pdf,2026-08-03T07:42:55.764296+00:00,B,浪江町 令和５年９月29日更新のPDF本文から関連語を機械抽出。 工程表内の学校施設・学校等の関連語を数えた参考値。学校数そのものではありません。
life_commerce_mentions,商業機能関連記載数,学校・医療・商業施設など生活機能,学校・医療・商業施設など生活機能,namie,浪江町,避難地域12市町村 / 双葉郡8町村,2023-09-29,0.0,件,行政資料,復興庁 福島12市町村における公共インフラ復旧の工程表,https://www.reconstruction.go.jp/files/user/topics/20230929_08namie.pdf,2026-08-03T07:42:55.764296+00:00,B,浪江町 令和５年９月29日更新のPDF本文から関連語を機械抽出。 工程表内の商業・買物・店舗等の関連語を数えた参考値。店舗数そのものではありません。
industry_mentions,産業・農林水産関連記載数,地域経済・産業,地域経済・産業,namie,浪江町,避難地域12市町村 / 双葉郡8町村,2023-09-29,23.0,件,行政資料,復興庁 福島12市町村における公共インフラ復旧の工程表,https://www.reconstruction.go.jp/files/user/topics/20230929_08namie.pdf,2026-08-03T07:42:55.764296+00:00,B,浪江町 令和５年９月29日更新のPDF本文から関連語を機械抽出。 工程表内の農地・農業・営農・漁港・産業等の関連語を数えた参考値。事業所数そのものではありません。
infra_completion_mentions,公共インフラ工程表 完了記載数,公共インフラ・復旧工事進捗,公共インフラ・復旧工事進捗,katsurao,葛尾村,避難地域12市町村 / 双葉郡8町村,2023-09-29,59.0,件,行政資料,復興庁 福島12市町村における公共インフラ復旧の工程表,https://www.reconstruction.go.jp/files/user/topics/20230929_09katurao.pdf,2026-08-03T07:42:55.764296+00:00,B,葛尾村 令和５年９月29日更新のPDF本文から関連語を機械抽出。 工程表内で「完了」と読める記載を数えた参考値。事業数そのものではありません。
infra_future_mentions,公共インフラ工程表 予定・着手記載数,公共インフラ・復旧工事進捗,公共インフラ・復旧工事進捗,katsurao,葛尾村,避難地域12市町村 / 双葉郡8町村,2023-09-29,7.0,件,行政資料,復興庁 福島12市町村における公共インフラ復旧の工程表,https://www.reconstruction.go.jp/files/user/topics/20230929_09katurao.pdf,2026-08-03T07:42:55.764296+00:00,B,葛尾村 令和５年９月29日更新のPDF本文から関連語を機械抽出。 工程表内で予定・工事中・着手・発注等と読める記載を数えた参考値。事業数そのものではありません。
life_medical_mentions,医療機能関連記載数,学校・医療・商業施設など生活機能,学校・医療・商業施設など生活機能,katsurao,葛尾村,避難地域12市町村 / 双葉郡8町村,2023-09-29,4.0,件,行政資料,復興庁 福島12市町村における公共インフラ復旧の工程表,https://www.reconstruction.go.jp/files/user/topics/20230929_09katurao.pdf,2026-08-03T07:42:55.764296+00:00,B,葛尾村 令和５年９月29日更新のPDF本文から関連語を機械抽出。 工程表内の医療施設・医療機関・診療等の関連語を数えた参考値。施設数そのものではありません。
life_school_mentions,学校機能関連記載数,学校・医療・商業施設など生活機能,学校・医療・商業施設など生活機能,katsurao,葛尾村,避難地域12市町村 / 双葉郡8町村,2023-09-29,16.0,件,行政資料,復興庁 福島12市町村における公共インフラ復旧の工程表,https://www.reconstruction.go.jp/files/user/topics/20230929_09katurao.pdf,2026-08-03T07:42:55.764296+00:00,B,葛尾村 令和５年９月29日更新のPDF本文から関連語を機械抽出。 工程表内の学校施設・学校等の関連語を数えた参考値。学校数そのものではありません。
life_commerce_mentions,商業機能関連記載数,学校・医療・商業施設など生活機能,学校・医療・商業施設など生活機能,katsurao,葛尾村,避難地域12市町村 / 双葉郡8町村,2023-09-29,0.0,件,行政資料,復興庁 福島12市町村における公共インフラ復旧の工程表,https://www.reconstruction.go.jp/files/user/topics/20230929_09katurao.pdf,2026-08-03T07:42:55.764296+00:00,B,葛尾村 令和５年９月29日更新のPDF本文から関連語を機械抽出。 工程表内の商業・買物・店舗等の関連語を数えた参考値。店舗数そのものではありません。
industry_mentions,産業・農林水産関連記載数,地域経済・産業,地域経済・産業,katsurao,葛尾村,避難地域12市町村 / 双葉郡8町村,2023-09-29,8.0,件,行政資料,復興庁 福島12市町村における公共インフラ復旧の工程表,https://www.reconstruction.go.jp/files/user/topics/20230929_09katurao.pdf,2026-08-03T07:42:55.764296+00:00,B,葛尾村 令和５年９月29日更新のPDF本文から関連語を機械抽出。 工程表内の農地・農業・営農・漁港・産業等の関連語を数えた参考値。事業所数そのものではありません。
infra_completion_mentions,公共インフラ工程表 完了記載数,公共インフラ・復旧工事進捗,公共インフラ・復旧工事進捗,iitate,飯舘村,避難地域12市町村,2023-09-29,32.0,件,行政資料,復興庁 福島12市町村における公共インフラ復旧の工程表,https://www.reconstruction.go.jp/files/user/topics/20230929_10iitate.pdf,2026-08-03T07:42:55.764296+00:00,B,飯舘村 令和５年９月29日更新のPDF本文から関連語を機械抽出。 工程表内で「完了」と読める記載を数えた参考値。事業数そのものではありません。
infra_future_mentions,公共インフラ工程表 予定・着手記載数,公共インフラ・復旧工事進捗,公共インフラ・復旧工事進捗,iitate,飯舘村,避難地域12市町村,2023-09-29,4.0,件,行政資料,復興庁 福島12市町村における公共インフラ復旧の工程表,https://www.reconstruction.go.jp/files/user/topics/20230929_10iitate.pdf,2026-08-03T07:42:55.764296+00:00,B,飯舘村 令和５年９月29日更新のPDF本文から関連語を機械抽出。 工程表内で予定・工事中・着手・発注等と読める記載を数えた参考値。事業数そのものではありません。
life_medical_mentions,医療機能関連記載数,学校・医療・商業施設など生活機能,学校・医療・商業施設など生活機能,iitate,飯舘村,避難地域12市町村,2023-09-29,0.0,件,行政資料,復興庁 福島12市町村における公共インフラ復旧の工程表,https://www.reconstruction.go.jp/files/user/topics/20230929_10iitate.pdf,2026-08-03T07:42:55.764296+00:00,B,飯舘村 令和５年９月29日更新のPDF本文から関連語を機械抽出。 工程表内の医療施設・医療機関・診療等の関連語を数えた参考値。施設数そのものではありません。
life_school_mentions,学校機能関連記載数,学校・医療・商業施設など生活機能,学校・医療・商業施設など生活機能,iitate,飯舘村,避難地域12市町村,2023-09-29,19.0,件,行政資料,復興庁 福島12市町村における公共インフラ復旧の工程表,https://www.reconstruction.go.jp/files/user/topics/20230929_10iitate.pdf,2026-08-03T07:42:55.764296+00:00,B,飯舘村 令和５年９月29日更新のPDF本文から関連語を機械抽出。 工程表内の学校施設・学校等の関連語を数えた参考値。学校数そのものではありません。
life_commerce_mentions,商業機能関連記載数,学校・医療・商業施設など生活機能,学校・医療・商業施設など生活機能,iitate,飯舘村,避難地域12市町村,2023-09-29,0.0,件,行政資料,復興庁 福島12市町村における公共インフラ復旧の工程表,https://www.reconstruction.go.jp/files/user/topics/20230929_10iitate.pdf,2026-08-03T07:42:55.764296+00:00,B,飯舘村 令和５年９月29日更新のPDF本文から関連語を機械抽出。 工程表内の商業・買物・店舗等の関連語を数えた参考値。店舗数そのものではありません。
